source,destination,distance,avg(dd.avgdelay)
planetlab1.cs.uml.edu,planetlab-01.vt.nodes.planet-lab.org,610.549,449.05882352941177
planetlabtwo.ccs.neu.edu,planetlab2.cs.unc.edu,618.199,409.2
planetlab3.ucsd.edu,pl3.cs.unm.edu,625.075,256.6666666666667
planetlab02.cs.washington.edu,planetlab1.unr.edu,574.294,429.85714285714283
planetlab2.cs.pitt.edu,node1.planetlab.mathcs.emory.edu,506.609,417.22857142857146
planetlab3.eecs.umich.edu,planetlab3.wail.wisc.edu,293.152,375.77142857142854
planetlab2.cs.pitt.edu,75-130-96-12.static.oxfr.ma.charter.com,447.326,342.1142857142857
planetlab2.cs.unc.edu,planetlabone.ccs.neu.edu,618.199,386
planetlab02.cs.washington.edu,planetlab2.unr.edu,574.294,472.22857142857146
planetlab2.cs.pitt.edu,planetlab1.cs.unc.edu,304.384,452.2857142857143
planetlab1.unr.edu,planetlab02.cs.washington.edu,574.294,377.3142857142857
planetlab1.unr.edu,planetlab01.cs.washington.edu,574.294,420.74285714285713
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cnis.nyit.edu,442.085,551.2
pl3.cs.unm.edu,planetlab1.ucsd.edu,625.075,492.08
planetlab01.cs.washington.edu,planetlab1.unr.edu,574.294,452.3142857142857
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.uml.edu,610.549,491.9428571428571
planetlab2.unr.edu,planetlab3.ucsd.edu,482.211,428
planetlab3.ucsd.edu,planetlab2.unr.edu,482.211,445.2
planetlab3.eecs.umich.edu,node1.planetlab.mathcs.emory.edu,588.6,388.9428571428571
node1.planetlab.mathcs.emory.edu,planetlab3.eecs.umich.edu,588.6,397.9428571428571
planetlab1.ucsd.edu,planetlab1.unr.edu,482.211,416.52
planetlab1.unr.edu,planetlab1.ucsd.edu,482.211,374.1333333333333
planetlab3.eecs.umich.edu,node2.planetlab.mathcs.emory.edu,588.6,410.6857142857143
pl2.cs.unm.edu,planetlab3.ucsd.edu,625.075,502.125
planetlab1.ucsd.edu,planetlab2.unr.edu,482.211,445.6
planetlab1.cnis.nyit.edu,planetlab-04.vt.nodes.planet-lab.org,442.085,424.5833333333333
planetlab2.unr.edu,planetlab1.ucsd.edu,482.211,405.1
planetlab2.cs.pitt.edu,node2.planetlab.mathcs.emory.edu,506.609,437.62857142857143
planetlab1.unr.edu,planetlab3.ucsd.edu,482.211,313.8
node2.planetlab.mathcs.emory.edu,planetlab3.eecs.umich.edu,588.6,434.34285714285716
planetlab3.ucsd.edu,planetlab1.unr.edu,482.211,510.2
node2.planetlab.mathcs.emory.edu,planetlab2.cs.pitt.edu,506.609,641.7428571428571
planetlab2.citadel.edu,planetlab5.csee.usf.edu,358.611,455
planetlabtwo.ccs.neu.edu,planetlab1.cs.unc.edu,618.199,475.3142857142857
planetlab3.eecs.umich.edu,planet3.cc.gt.atl.ga.us,589.683,470.7741935483871
planetlab2.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,434.8
planetlab1.ucsd.edu,planetlab4.cs.uoregon.edu,832.625,466.16
planetlab3.cnds.jhu.edu,planetlab2.cs.unc.edu,270.798,513.6
planetlab1.ucsd.edu,planetlab3.cs.uoregon.edu,832.625,432.4
planetlab3.ucsd.edu,planetlab2.cs.uoregon.edu,832.625,416
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cnis.nyit.edu,442.085,507.8666666666667
planetlabtwo.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,430.26666666666665
ebb.colgate.edu,node2.planetlab.mathcs.emory.edu,784.142,434.1
planetlab3.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,380.2
planetlab4.cs.uoregon.edu,planetlab3.ucsd.edu,832.625,399.5
planetlab5.csee.usf.edu,planetlab2.citadel.edu,358.611,519.1428571428571
planetlab1.ucsd.edu,planetlab2.cs.uoregon.edu,832.625,476.48
planetlab2.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,374.72
planet3.cc.gt.atl.ga.us,ebb.colgate.edu,787.204,549.9848484848485
planetlab1.cs.unc.edu,planetlabtwo.ccs.neu.edu,618.199,448.6
planetlab3.ucsd.edu,planetlab3.cs.uoregon.edu,832.625,456.9
planetlab3.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,430.96666666666664
planetlab2.uta.edu,planetlab3.eecs.umich.edu,985.877,393
planetlab4.cs.uoregon.edu,planetlab1.ucsd.edu,832.625,445.85
planetlab02.cs.washington.edu,planetlab1.cs.du.edu,1023.85,491.42857142857144
ebb.colgate.edu,node1.planetlab.mathcs.emory.edu,784.142,513.8333333333334
planetlab1.cs.du.edu,planetlab02.cs.washington.edu,1023.85,470.6857142857143
node2.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,426.96774193548384
planetlab1.cs.du.edu,planetlab01.cs.washington.edu,1023.85,436.3142857142857
planetlab2.cs.unc.edu,planetlab3.cnds.jhu.edu,270.798,421
planetlab01.cs.washington.edu,planetlab1.cs.du.edu,1023.85,500.2857142857143
planetlab02.cs.washington.edu,planetlab2.cs.du.edu,1023.85,487.9142857142857
planetlab-04.vt.nodes.planet-lab.org,planetlab2.cs.unc.edu,117.005,394
planetlabone.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,437.4
planetlab2.cs.unc.edu,planetlab-04.vt.nodes.planet-lab.org,117.005,329.3333333333333
planetlab2.cs.unc.edu,planetlab-01.vt.nodes.planet-lab.org,117.005,303.8333333333333
planetlabone.ccs.neu.edu,planetlab1.cs.unc.edu,618.199,528.4285714285714
planetlab3.eecs.umich.edu,planetlab2.uta.edu,985.877,439.2
planetlab2.citadel.edu,planetlab2.acis.ufl.edu,254.988,567.8
planetlab3.ucsd.edu,planetlab4.cs.uoregon.edu,832.625,582.2
planetlab3.cnds.jhu.edu,planetlabtwo.ccs.neu.edu,358.863,537.3636363636364
planetlab2.cs.du.edu,planetlab02.cs.washington.edu,1023.85,456.2
planetlab2.cs.du.edu,planetlab01.cs.washington.edu,1023.85,429.62857142857143
planetlabone.ccs.neu.edu,salt.planetlab.cs.umd.edu,387.964,375.08
planetlab01.cs.washington.edu,planetlab2.cs.du.edu,1023.85,469.2857142857143
node1.planetlab.mathcs.emory.edu,ebb.colgate.edu,784.142,502.29411764705884
planetlab3.cnds.jhu.edu,planetlabone.ccs.neu.edu,358.863,544.7878787878788
planetlab2.citadel.edu,planetlab1.acis.ufl.edu,254.988,602.72
planetlabtwo.ccs.neu.edu,planetlab3.cnds.jhu.edu,358.863,423.2
planetlab2.citadel.edu,planetlab3.cnds.jhu.edu,488.702,512.5
planetlab3.eecs.umich.edu,planetlab1.cs.du.edu,1119.98,489.22857142857146
planetlab1.cs.unc.edu,planetlab2.cs.pitt.edu,304.384,620.5
planetlab1.ucsd.edu,planetlab02.cs.washington.edu,1054.87,496.48
planetlab2.uta.edu,planetlab2.arizona-gigapop.net,806.447,450.7142857142857
planetlab1.ucsd.edu,planetlab01.cs.washington.edu,1054.87,488.16
planetlab2.citadel.edu,salt.planetlab.cs.umd.edu,459.772,424.52
planetlab01.cs.washington.edu,planetlab1.ucsd.edu,1054.87,436.64
planetlab02.cs.washington.edu,planetlab3.ucsd.edu,1054.87,486.1
planetlab1.arizona-gigapop.net,planetlab2.uta.edu,806.447,456.2857142857143
