source,destination,distance,avgdelay
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab2.cs.ucla.edu,planetlab1.unr.edu,385.402,33
planetlab4.cs.uoregon.edu,planetlab2.cs.du.edu,976.442,33
planetlab1.acis.ufl.edu,planetlab3.cnds.jhu.edu,740.412,33
planetlab2.unl.edu,planetlab2.cs.pitt.edu,874.778,33
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.cs.unc.edu,ebb.colgate.edu,511.997,33
ebb.colgate.edu,planetlab1.temple.edu,197.075,33
planetlab3.wail.wisc.edu,planetlab2.cs.pitt.edu,521.731,33
planetlab1.cs.ucla.edu,planetlab1.unr.edu,385.402,33
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,33
planet3.cc.gt.atl.ga.us,node1.planetlab.mathcs.emory.edu,4.22698,33
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab-04.vt.nodes.planet-lab.org,planetlab1.cs.unc.edu,117.005,33
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.acis.ufl.edu,planetlab1.temple.edu,817.442,33
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,33
planetlab2.cs.unc.edu,ebb.colgate.edu,511.997,33
planetlab1.cs.du.edu,planetlab2.cs.uoregon.edu,976.442,33
planetlab1.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab2.cs.ucla.edu,planetlab1.unr.edu,385.402,33
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,33
planet3.cc.gt.atl.ga.us,node2.planetlab.mathcs.emory.edu,4.22698,33
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab1.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab2.cs.ucla.edu,planetlab1.unr.edu,385.402,33
planetlab3.eecs.umich.edu,planetlab-04.vt.nodes.planet-lab.org,392.826,33
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,33
planetlab1.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,33
planet3.cc.gt.atl.ga.us,node2.planetlab.mathcs.emory.edu,4.22698,33
planetlab2.cs.pitt.edu,ebb.colgate.edu,290.74,33
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab1.unr.edu,planetlab1.cs.ucla.edu,385.402,33
node1.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,33
planetlab1.cs.ucla.edu,planetlab2.unr.edu,385.402,33
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,33
planetlab1.unr.edu,planetlab2.cs.ucla.edu,385.402,33
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.cs.pitt.edu,planetlab2.citadel.edu,515.576,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab5.csee.usf.edu,planetlab-04.vt.nodes.planet-lab.org,642.618,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab1.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab3.eecs.umich.edu,planetlab2.acis.ufl.edu,875.297,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab5.csee.usf.edu,921.877,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab1.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.cs.ucla.edu,planetlab2.unr.edu,385.402,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.unc.edu,585.249,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab1.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.pitt.edu,planetlab3.wail.wisc.edu,521.731,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.cs.pitt.edu,planetlab1.cs.okstate.edu,968.366,34
planetlab2.unl.edu,planetlab2.unr.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab3.eecs.umich.edu,planetlab2.unl.edu,677.116,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.cnis.nyit.edu,planetlab3.eecs.umich.edu,532.051,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab2.cs.pitt.edu,planetlab1.cs.okstate.edu,968.366,34
planetlab2.unl.edu,planetlab2.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab3.eecs.umich.edu,planetlab3.cnds.jhu.edu,424.423,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
75-130-96-12.static.oxfr.ma.charter.com,planetlab1.cs.unc.edu,585.249,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.cs.okstate.edu,planetlab2.cs.pitt.edu,968.366,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.cs.pitt.edu,planetlab1.cs.okstate.edu,968.366,34
planetlab2.unl.edu,planetlab2.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cnds.jhu.edu,planetlab2.citadel.edu,488.702,34
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.unl.edu,planetlab2.unr.edu,1221.7,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unl.edu,planetlab3.wail.wisc.edu,405.699,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab2.cs.pitt.edu,planetlab2.unl.edu,874.778,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab2.unr.edu,planetlab1.cs.ucla.edu,385.402,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlabtwo.ccs.neu.edu,planetlab2.acis.ufl.edu,1076.45,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.unl.edu,planetlab3.wail.wisc.edu,405.699,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab1.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab2.cs.pitt.edu,planetlab2.unl.edu,874.778,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab1.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
planetlab3.eecs.umich.edu,planetlab2.cs.unc.edu,506.511,34
planetlab2.unr.edu,planetlab1.ucsd.edu,482.211,34
planetlab2.acis.ufl.edu,planetlab1.temple.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab2.unr.edu,planetlab2.cs.ucla.edu,385.402,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab3.eecs.umich.edu,planetlab2.cs.unc.edu,506.511,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.cs.pitt.edu,planetlab2.citadel.edu,515.576,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab4.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab2.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.cs.pitt.edu,planetlab2.citadel.edu,515.576,34
planetlab1.temple.edu,planetlab2.acis.ufl.edu,817.442,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab-04.vt.nodes.planet-lab.org,planetlab5.csee.usf.edu,642.618,34
pl2.cs.unm.edu,planetlab1.cs.ucla.edu,674.089,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.acis.ufl.edu,planetlab2.temple.edu,817.442,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab-04.vt.nodes.planet-lab.org,planetlab3.eecs.umich.edu,392.826,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab1.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab3.eecs.umich.edu,planetlab2.cs.unc.edu,506.511,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
node2.planetlab.mathcs.emory.edu,planet3.cc.gt.atl.ga.us,4.22698,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unl.edu,planetlab2.cs.pitt.edu,874.778,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planet3.cc.gt.atl.ga.us,node1.planetlab.mathcs.emory.edu,4.22698,34
planetlab3.eecs.umich.edu,planetlab2.cs.unc.edu,506.511,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cnis.nyit.edu,137.18,34
planetlab2.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unl.edu,planetlab2.cs.pitt.edu,874.778,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.acis.ufl.edu,planetlab1.temple.edu,817.442,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.wail.wisc.edu,planetlab2.unl.edu,405.699,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.unl.edu,planetlab2.cs.pitt.edu,874.778,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.acis.ufl.edu,planetlab3.cnds.jhu.edu,740.412,34
planetlab2.acis.ufl.edu,planetlab2.temple.edu,817.442,34
planetlab1.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab5.csee.usf.edu,planetlab-01.vt.nodes.planet-lab.org,642.618,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.cs.unc.edu,ebb.colgate.edu,511.997,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab1.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planetlab3.wail.wisc.edu,planetlab2.unl.edu,405.699,34
planetlab1.cs.ucla.edu,planetlab3.cs.uoregon.edu,731.704,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.acis.ufl.edu,planetlab1.temple.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planet3.cc.gt.atl.ga.us,planetlab1.temple.edu,666.111,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab2.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.cs.unc.edu,ebb.colgate.edu,511.997,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab2.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab3.eecs.umich.edu,planetlab-01.vt.nodes.planet-lab.org,392.826,34
planetlab3.eecs.umich.edu,planetlab-04.vt.nodes.planet-lab.org,392.826,34
ebb.colgate.edu,planetlab1.cs.unc.edu,511.997,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab1.temple.edu,planetlab1.acis.ufl.edu,817.442,34
planetlab2.unr.edu,planetlab1.arizona-gigapop.net,707.239,34
planet3.cc.gt.atl.ga.us,planetlab1.temple.edu,666.111,34
planetlab2.unr.edu,planetlab2.arizona-gigapop.net,707.239,34
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,34
planetlab5.csee.usf.edu,planetlab-04.vt.nodes.planet-lab.org,642.618,34
planetlab4.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704,34
planetlab1.arizona-gigapop.net,planetlab1.unr.edu,707.239,34
planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704,34
planetlab1.cs.unc.edu,ebb.colgate.edu,511.997,34
planetlab2.arizona-gigapop.net,planetlab2.unr.edu,707.239,34
planetlab2.unl.edu,planetlab1.unr.edu,1221.7,34
planetlab2.unr.edu,planetlab2.unl.edu,1221.7,34
planetlab5.csee.usf.edu,planetlab1.temple.edu,921.877,34
