source,destination,distance,avg(dd.avgdelay)
planetlab1.ucsd.edu,node1.planetlab.mathcs.emory.edu,1892.9,510
pl2.cs.unm.edu,planetlabtwo.ccs.neu.edu,1969.45,510
planetlab2.cs.uoregon.edu,planetlab2.uta.edu,1598.03,512.75
node1.planetlab.mathcs.emory.edu,planetlab1.ucsd.edu,1892.9,514
planetlab1.cs.du.edu,planetlab1.arizona-gigapop.net,613.476,514.25
planetlab2.cs.du.edu,planetlab2.arizona-gigapop.net,613.476,514.5
planetlab1.temple.edu,planetlab-01.vt.nodes.planet-lab.org,342.436,514.6666666666666
planetlab1.cs.unc.edu,planetlab2.cs.du.edu,1433.75,516
node2.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,517.5
node1.planetlab.mathcs.emory.edu,planetlab1.unr.edu,1993.27,517.5
planetlab2.acis.ufl.edu,planetlab1.cs.du.edu,1456.94,518.5
planetlab2.citadel.edu,pl3.cs.unm.edu,1533.43,519
planetlab2.citadel.edu,planetlab1.arizona-gigapop.net,1799.36,519
planetlab2.arizona-gigapop.net,planetlab5.csee.usf.edu,1723.89,520.25
planetlab2.citadel.edu,planetlab1.cs.uml.edu,827.514,521
planetlabtwo.ccs.neu.edu,planetlab1.temple.edu,270.723,522
planetlab1.temple.edu,planetlabtwo.ccs.neu.edu,270.723,523.5714285714286
planetlab2.unr.edu,node2.planetlab.mathcs.emory.edu,1993.27,525.3333333333334
planetlab1.cs.okstate.edu,planetlab3.cs.uoregon.edu,1471.11,526
node2.planetlab.mathcs.emory.edu,planetlab1.ucsd.edu,1892.9,527
planetlab1.cs.okstate.edu,planetlab4.cs.uoregon.edu,1471.11,527
planetlab3.cnds.jhu.edu,planetlab-01.vt.nodes.planet-lab.org,253.582,527.3333333333334
pl1.cs.montana.edu,planetlab1.ucsd.edu,942.925,528
pl3.cs.unm.edu,node2.planetlab.mathcs.emory.edu,1272.71,528
planetlab1.acis.ufl.edu,planetlab2.cnis.nyit.edu,910.347,529
planetlab1.cnis.nyit.edu,planetlab3.eecs.umich.edu,532.051,530
planetlab-04.vt.nodes.planet-lab.org,node1.planetlab.mathcs.emory.edu,322.686,531.4285714285714
pl1.cs.montana.edu,planetlab1.cs.du.edu,516.104,532.6666666666666
planet3.cc.gt.atl.ga.us,planetlab02.cs.washington.edu,2176.62,533
planetlab2.arizona-gigapop.net,planetlab-04.vt.nodes.planet-lab.org,1759.98,534.2
planetlab2.temple.edu,planetlab3.cnds.jhu.edu,88.9667,534.3333333333334
node2.planetlab.mathcs.emory.edu,planetlab-04.vt.nodes.planet-lab.org,322.686,534.5714285714286
planetlab02.cs.washington.edu,pl3.cs.unm.edu,1184.83,535.5
node1.planetlab.mathcs.emory.edu,planetlab-04.vt.nodes.planet-lab.org,322.686,536.2857142857143
planetlab1.cs.unc.edu,planetlab2.cs.pitt.edu,304.384,536.5
planetlab1.acis.ufl.edu,planetlab1.ucsd.edu,2067.33,537.5
planetlab2.unr.edu,node1.planetlab.mathcs.emory.edu,1993.27,538
planetlab2.cs.pitt.edu,planetlab2.unr.edu,2093.1,538.25
planetlab1.temple.edu,planetlabone.ccs.neu.edu,270.723,541.2857142857143
planetlab2.temple.edu,planetlabtwo.ccs.neu.edu,270.723,541.6666666666666
planetlab2.cs.du.edu,planetlab2.cs.ucla.edu,838.534,543
planetlab2.citadel.edu,planetlab2.arizona-gigapop.net,1799.36,544
planetlab2.citadel.edu,planet3.cc.gt.atl.ga.us,264.983,546.25
planetlab5.csee.usf.edu,planetlab1.ucsd.edu,2090.82,547.3333333333334
planet3.cc.gt.atl.ga.us,planetlab3.ucsd.edu,1888.91,548
planetlab5.csee.usf.edu,planetlab1.arizona-gigapop.net,1723.89,549
planetlab2.acis.ufl.edu,planetlab2.cs.du.edu,1456.94,550.3333333333334
planetlab1.acis.ufl.edu,planetlab1.cs.du.edu,1456.94,550.8
planet3.cc.gt.atl.ga.us,planetlab5.csee.usf.edu,412.204,551.3571428571429
ebb.colgate.edu,planetlab2.cs.du.edu,1536.1,552
planetlab4.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11,552.3333333333334
planetlab1.cs.unc.edu,planetlab2.arizona-gigapop.net,1835.61,553.6666666666666
planetlab1.cs.ucla.edu,planetlab2.cs.du.edu,838.534,554
node1.planetlab.mathcs.emory.edu,planetlab-01.vt.nodes.planet-lab.org,322.686,554.4285714285714
planetlabtwo.ccs.neu.edu,planetlab2.cnis.nyit.edu,171.184,555
planetlab5.csee.usf.edu,planetlab2.arizona-gigapop.net,1723.89,556
75-130-96-12.static.oxfr.ma.charter.com,planetlab2.cnis.nyit.edu,137.18,556
planetlab2.cs.du.edu,ebb.colgate.edu,1536.1,557
pl2.cs.unm.edu,planetlab2.cs.du.edu,331.033,557.5
planetlab1.temple.edu,planetlab-04.vt.nodes.planet-lab.org,342.436,557.7142857142857
planetlab3.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11,559
planetlab1.arizona-gigapop.net,planetlab02.cs.washington.edu,1220.8,560
planetlab3.ucsd.edu,planetlab5.csee.usf.edu,2090.82,561
planetlab1.ucsd.edu,planetlab5.csee.usf.edu,2090.82,561
node2.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,563
planetlab2.acis.ufl.edu,planetlab2.unl.edu,1115.4,564.2
node1.planetlab.mathcs.emory.edu,planetlab2.cs.unc.edu,333.827,565
planetlab2.citadel.edu,planetlab3.ucsd.edu,2152.52,568
pl3.cs.unm.edu,planetlab1.cs.du.edu,331.033,571
planetlab-04.vt.nodes.planet-lab.org,75-130-96-12.static.oxfr.ma.charter.com,575.302,571.5
planetlab2.cs.ucla.edu,node1.planetlab.mathcs.emory.edu,1946.8,572
planetlab2.cs.ucla.edu,planetlab2.cs.uoregon.edu,731.704,573
planetlab1.cs.okstate.edu,planetlab1.temple.edu,1218.48,576
planetlabtwo.ccs.neu.edu,planetlab2.citadel.edu,821.489,578
planetlab01.cs.washington.edu,pl3.cs.unm.edu,1184.83,578.6666666666666
planetlab2.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73,579.6666666666666
planetlab1.acis.ufl.edu,planetlab2.cs.du.edu,1456.94,582
planetlab2.citadel.edu,node1.planetlab.mathcs.emory.edu,261.163,582.8333333333334
planetlab1.ucsd.edu,planetlab2.cs.ucla.edu,107.845,583.75
planetlab2.arizona-gigapop.net,planetlab3.ucsd.edu,368.903,584.5
planetlab4.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73,585
planetlabtwo.ccs.neu.edu,planetlab01.cs.washington.edu,2485.17,585.5
planetlab1.acis.ufl.edu,planetlab1.cs.unc.edu,470.121,588.25
planetlab2.citadel.edu,planetlab2.cs.du.edu,1466.46,588.6666666666666
pl3.cs.unm.edu,planetlab1.cs.okstate.edu,542.71,590
planetlab1.temple.edu,75-130-96-12.static.oxfr.ma.charter.com,235.434,590.5714285714286
planetlab1.cs.okstate.edu,planetlab-01.vt.nodes.planet-lab.org,925.173,591.8333333333334
planetlab2.unl.edu,planetlab1.cnis.nyit.edu,1202.47,593
planetlab5.csee.usf.edu,planetlab2.cs.du.edu,1515.87,594.6666666666666
planetlab-04.vt.nodes.planet-lab.org,planetlab3.cnds.jhu.edu,253.582,595
planetlab2.acis.ufl.edu,planetlab1.cs.uml.edu,1082.48,596
planetlab3.cnds.jhu.edu,planetlab1.temple.edu,88.9667,597.6666666666666
planetlab2.unl.edu,planetlab2.cnis.nyit.edu,1202.47,598
planetlab2.unl.edu,planetlab1.cs.ucla.edu,1277.72,598.6666666666666
planetlab2.unr.edu,planetlab3.wail.wisc.edu,1589.14,599.8571428571429
planetlab2.cs.pitt.edu,planetlabone.ccs.neu.edu,487.539,602.3333333333334
planetlab1.cs.okstate.edu,planetlab2.unl.edu,323.96,602.4285714285714
planet3.cc.gt.atl.ga.us,planetlab1.acis.ufl.edu,309.463,603
planetlab2.acis.ufl.edu,planetlab1.cs.unc.edu,470.121,603
planetlab2.unr.edu,planetlab2.temple.edu,2346.81,605
planetlab2.arizona-gigapop.net,planetlab2.temple.edu,2053.47,605.3333333333334
planetlab1.unr.edu,planetlab3.wail.wisc.edu,1589.14,605.5
planetlab2.cs.ucla.edu,pl3.cs.unm.edu,674.089,605.5
planetlab2.cs.pitt.edu,planetlab02.cs.washington.edu,2137.39,607
planetlab3.cnds.jhu.edu,planetlab1.cs.unc.edu,270.798,607.5
planetlab5.csee.usf.edu,planetlab1.cs.du.edu,1515.87,609
planetlab1.cs.okstate.edu,planetlab2.temple.edu,1218.48,611
planetlab1.cs.unc.edu,75-130-96-12.static.oxfr.ma.charter.com,585.249,612.3333333333334
planetlab2.citadel.edu,planetlabtwo.ccs.neu.edu,821.489,613
node1.planetlab.mathcs.emory.edu,planetlab3.cnds.jhu.edu,574.391,613.2
planetlab1.cs.ucla.edu,planetlab4.cs.uoregon.edu,731.704,613.5
planetlabtwo.ccs.neu.edu,planetlab2.arizona-gigapop.net,2279.57,614.5
planetlab2.cs.pitt.edu,ebb.colgate.edu,290.74,614.5
planetlab2.citadel.edu,planetlabone.ccs.neu.edu,821.489,617.5
pl3.cs.unm.edu,planet3.cc.gt.atl.ga.us,1268.79,617.5
planetlab2.uta.edu,planetlab-01.vt.nodes.planet-lab.org,993.408,618.25
planetlab-04.vt.nodes.planet-lab.org,planetlab1.temple.edu,342.436,619.8333333333334
planetlab01.cs.washington.edu,75-130-96-12.static.oxfr.ma.charter.com,2452.48,620.3333333333334
planetlab1.cs.unc.edu,planetlab1.cnis.nyit.edu,448.076,621
ebb.colgate.edu,75-130-96-12.static.oxfr.ma.charter.com,193.358,623
planetlab-04.vt.nodes.planet-lab.org,pl3.cs.unm.edu,1466.68,625
planetlab2.temple.edu,planetlab-01.vt.nodes.planet-lab.org,342.436,627.2
planetlab1.temple.edu,planetlab1.cs.okstate.edu,1218.48,628
planetlab2.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66,629
ebb.colgate.edu,planetlab-01.vt.nodes.planet-lab.org,465.687,629.5
planetlab02.cs.washington.edu,planetlab2.unr.edu,574.294,631
planetlab2.uta.edu,planetlab2.unl.edu,558.159,632.8571428571429
planetlab2.acis.ufl.edu,planetlab1.cs.okstate.edu,965.673,633.6666666666666
node1.planetlab.mathcs.emory.edu,salt.planetlab.cs.umd.edu,545.181,637
